Date,Indian rupee (INR) per gram
06-04-2012,2678.26393
09-04-2012,2689.800261
10-04-2012,2714.938929
11-04-2012,2742.056798
12-04-2012,2761.299663
13-04-2012,2755.578759
16-04-2012,2746.276583
17-04-2012,2711.418423
18-04-2012,2733.967027
19-04-2012,2758.26849
20-04-2012,2749.33637
23-04-2012,2751.706845
24-04-2012,2798.532799
25-04-2012,2769.909954
26-04-2012,2792.826042
27-04-2012,2811.054229
30-04-2012,2797.785938
01-05-2012,2819.388667
02-05-2012,2807.379399
03-05-2012,2814.140058
04-05-2012,2830.791251
07-05-2012,2795.912192
08-05-2012,2742.235235
09-05-2012,2732.941418
10-05-2012,2743.613216
11-05-2012,2725.661525
14-05-2012,2698.007382
15-05-2012,2692.543684
16-05-2012,2712.682911
17-05-2012,2725.690782
18-05-2012,2783.868844
21-05-2012,2814.722951
22-05-2012,2820.706526
23-05-2012,2793.490919
24-05-2012,2812.898717
25-05-2012,2795.769443
28-05-2012,2793.462948
29-05-2012,2834.402423
30-05-2012,2778.869403
31-05-2012,2812.976844
01-06-2012,2885.829793
04-06-2012,2867.241517
05-06-2012,2873.178795
06-06-2012,2912.182152
07-06-2012,2845.554552
08-06-2012,2813.30671
11-06-2012,2839.804713
12-06-2012,2872.444472
13-06-2012,2893.946248
14-06-2012,2897.749682
15-06-2012,2912.765045
18-06-2012,2908.353641
19-06-2012,2926.356452
20-06-2012,2886.110147
21-06-2012,2866.736107
22-06-2012,2877.479922
25-06-2012,2881.964951
26-06-2012,2890.319001
27-06-2012,2893.006482
28-06-2012,2854.341673
29-06-2012,2869.525827
02-07-2012,2845.5732
03-07-2012,2842.009289
04-07-2012,2824.60609
05-07-2012,2843.300463
06-07-2012,2836.635935
09-07-2012,2847.58455
10-07-2012,2840.612018
11-07-2012,2809.762734
12-07-2012,2795.432824
13-07-2012,2829.772072
16-07-2012,2825.196057
17-07-2012,2810.572932
18-07-2012,2808.543577
19-07-2012,2808.866692
20-07-2012,2798.164352
23-07-2012,2826.700711
24-07-2012,2858.948232
25-07-2012,2890.999954
26-07-2012,2900.369325
27-07-2012,2879.226351
30-07-2012,2885.618241
31-07-2012,2900.238793
01-08-2012,2852.429989
02-08-2012,2867.090087
03-08-2012,2871.688287
06-08-2012,2870.75913
07-08-2012,2856.744941
08-08-2012,2867.477182
09-08-2012,2872.665026
10-08-2012,2878.890697
13-08-2012,2890.961373
14-08-2012,2863.813604
15-08-2012,2870.983221
16-08-2012,2884.42384
17-08-2012,2890.390376
20-08-2012,2890.837914
21-08-2012,2926.522349
22-08-2012,2928.873534
23-08-2012,2959.637618
24-08-2012,2973.198482
27-08-2012,2983.917219
28-08-2012,2988.523135
29-08-2012,2968.719561
30-08-2012,2969.079328
31-08-2012,2948.15305
03-09-2012,3020.158505
04-09-2012,3035.980531
05-09-2012,3035.139146
06-09-2012,3048.05828
07-09-2012,3078.94068
10-09-2012,3088.573365
11-09-2012,3092.018639
12-09-2012,3082.969168
13-09-2012,3087.737124
14-09-2012,3106.206442
17-09-2012,3063.009342
18-09-2012,3075.228876
19-09-2012,3070.449668
20-09-2012,3070.246153
21-09-2012,3070.316563
24-09-2012,3032.180955
25-09-2012,3044.531343
26-09-2012,3002.48524
27-09-2012,3016.886524
28-09-2012,3011.724721
01-10-2012,3023.4845
02-10-2012,3004.02719
03-10-2012,2980.773519
04-10-2012,2987.739943
05-10-2012,2975.964089
08-10-2012,2991.80444
09-10-2012,3012.895973
10-10-2012,3008.795788
11-10-2012,2995.588905
12-10-2012,3003.990859
15-10-2012,2959.660445
16-10-2012,2974.052406
17-10-2012,2973.810954
18-10-2012,2977.058822
19-10-2012,3006.46068
22-10-2012,2974.28582
23-10-2012,2959.80866
24-10-2012,2952.024322
25-10-2012,2960.42274
26-10-2012,2961.285666
29-10-2012,2963.31695
30-10-2012,2970.998728
31-10-2012,2973.095278
01-11-2012,2966.407601
02-11-2012,2912.123316
05-11-2012,2952.831627
06-11-2012,2959.462718
07-11-2012,2981.498519
08-11-2012,3008.829868
09-11-2012,3060.039256
12-11-2012,3066.752653
13-11-2012,3050.846714
14-11-2012,3049.96289
15-11-2012,3012.23206
16-11-2012,3034.9247
19-11-2012,3063.643354
20-11-2012,3068.412275
21-11-2012,3054.907354
22-11-2012,3073.433257
23-11-2012,3099.723244
26-11-2012,3137.321613
27-11-2012,3117.353106
28-11-2012,3049.070386
29-11-2012,3046.280665
30-11-2012,3018.496955
03-12-2012,3023.487715
04-12-2012,2982.465934
05-12-2012,2972.337806
06-12-2012,2946.629748
07-12-2012,2980.026979
10-12-2012,3001.495318
11-12-2012,2985.018382
12-12-2012,2993.16924
13-12-2012,2962.525398
14-12-2012,2974.922083
17-12-2012,2987.130043
18-12-2012,2990.0384
19-12-2012,2922.791577
20-12-2012,2911.400246
21-12-2012,2925.907627
24-12-2012,2918.474053
25-12-2012,2918.474053
26-12-2012,2912.633548
27-12-2012,2925.009978
28-12-2012,2920.817199
31-12-2012,2919.751081
01-01-2013,2919.751081
02-01-2013,2963.458735
03-01-2013,2946.895956
04-01-2013,2920.236235
07-01-2013,2922.76875
08-01-2013,2932.016591
09-01-2013,2923.65611
10-01-2013,2943.846458
11-01-2013,2919.751081
14-01-2013,2917.789885
15-01-2013,2950.000754
16-01-2013,2951.70185
17-01-2013,2923.651931
18-01-2013,2921.42935
21-01-2013,2922.411876
22-01-2013,2924.889735
23-01-2013,2917.393145
24-01-2013,2884.704195
25-01-2013,2865.714678
28-01-2013,2870.856868
29-01-2013,2874.431067
30-01-2013,2879.745264
31-01-2013,2846.885272
01-02-2013,2854.153269
04-02-2013,2852.504579
05-02-2013,2858.352157
06-02-2013,2865.284822
07-02-2013,2857.537779
08-02-2013,2871.911734
11-02-2013,2855.35635
12-02-2013,2856.582901
13-02-2013,2844.57942
14-02-2013,2852.129701
15-02-2013,2807.904099
18-02-2013,2810.729185
19-02-2013,2805.494079
20-02-2013,2762.199562
21-02-2013,2762.990471
22-02-2013,2747.162337
25-02-2013,2748.34259
26-02-2013,2769.257294
27-02-2013,2778.884192
28-02-2013,2778.542751
01-03-2013,2793.045631
04-03-2013,2777.405579
05-03-2013,2785.584729
06-03-2013,2772.15697
07-03-2013,2769.401329
08-03-2013,2762.158409
11-03-2013,2762.178986
12-03-2013,2783.806793
13-03-2013,2776.277731
14-03-2013,2769.325775
15-03-2013,2772.319974
18-03-2013,2794.904588
19-03-2013,2817.979178
20-03-2013,2807.64207
21-03-2013,2817.001796
22-03-2013,2808.59534
25-03-2013,2785.905915
26-03-2013,2793.874799
27-03-2013,2802.616587
28-03-2013,2792.770421
29-03-2013,2792.770421
01-04-2013,2792.770421
02-04-2013,2763.687177
03-04-2013,2756.010543
04-04-2013,2726.954628
05-04-2013,2764.362021
08-04-2013,2762.524285
09-04-2013,2770.273901
10-04-2013,2761.954895
11-04-2013,2744.418592
12-04-2013,2693.98243
15-04-2013,2449.947332
16-04-2013,2405.85612
17-04-2013,2423.867289
18-04-2013,2423.106281
19-04-2013,2443.534223
22-04-2013,2481.604565
23-04-2013,2461.5171
24-04-2013,2497.355858
25-04-2013,2528.002593
26-04-2013,2573.417452
29-04-2013,2560.052708
30-04-2013,2544.486602
01-05-2013,2519.803831
02-05-2013,2543.974441
03-05-2013,2548.934336
06-05-2013,2561.45223
07-05-2013,2511.831089
08-05-2013,2554.670994
09-05-2013,2555.150362
10-05-2013,2508.020261
13-05-2013,2520.781857
14-05-2013,2525.376198
15-05-2013,2487.850169
16-05-2013,2433.351438
17-05-2013,2414.847719
20-05-2013,2400.165437
21-05-2013,2418.670121
22-05-2013,2516.053768
23-05-2013,2469.531638
24-05-2013,2485.408641
27-05-2013,2483.39729
28-05-2013,2474.988584
29-05-2013,2497.333674
30-05-2013,2556.058299
31-05-2013,2532.459972
03-06-2013,2561.19213
04-06-2013,2539.740831
05-06-2013,2562.690355
06-06-2013,2560.678361
07-06-2013,2543.315351
10-06-2013,2575.403082
11-06-2013,2584.494027
12-06-2013,2568.248254
13-06-2013,2584.450302
14-06-2013,2574.418947
17-06-2013,2572.630723
18-06-2013,2582.253441
19-06-2013,2592.485738
20-06-2013,2482.901847
21-06-2013,2464.238982
24-06-2013,2472.993309
25-06-2013,2454.500199
26-06-2013,2407.237959
27-06-2013,2388.532976
28-06-2013,2277.384951
01-07-2013,2374.595627
02-07-2013,2402.940047
03-07-2013,2422.055916
04-07-2013,2419.309599
05-07-2013,2354.849925
08-07-2013,2417.205012
09-07-2013,2435.034208
10-07-2013,2422.072313
11-07-2013,2469.939631
12-07-2013,2465.608604
15-07-2013,2472.350937
16-07-2013,2458.76596
17-07-2013,2481.182104
18-07-2013,2459.14984
19-07-2013,2484.353775
22-07-2013,2541.283102
23-07-2013,2562.306154
24-07-2013,2536.216466
25-07-2013,2520.397012
26-07-2013,2523.909803
29-07-2013,2538.105965
30-07-2013,2569.776379
31-07-2013,2569.750016
01-08-2013,2547.897475
02-08-2013,2563.906296
05-08-2013,2553.626416
06-08-2013,2529.733911
07-08-2013,2523.685712
08-08-2013,2540.486728
09-08-2013,2561.522961
12-08-2013,2636.21429
13-08-2013,2609.078417
14-08-2013,2619.650868
15-08-2013,2626.069122
16-08-2013,2716.622664
19-08-2013,2762.389252
20-08-2013,2804.484867
21-08-2013,2817.281829
22-08-2013,2863.019481
23-08-2013,2834.852533
26-08-2013,2855.888767
27-08-2013,3009.979257
28-08-2013,3109.999908
29-08-2013,3022.929257
30-08-2013,2962.727305
02-09-2013,2958.983672
03-09-2013,3058.307617
04-09-2013,2991.740782
05-09-2013,2946.246832
06-09-2013,2912.150966
09-09-2013,2918.44994
10-09-2013,2792.943714
11-09-2013,2775.64404
12-09-2013,2718.466509
13-09-2013,2687.255529
16-09-2013,2674.734099
17-09-2013,2667.661899
18-09-2013,2646.255932
19-09-2013,2719.060655
20-09-2013,2704.054294
23-09-2013,2658.252019
24-09-2013,2650.811372
25-09-2013,2651.795828
26-09-2013,2659.91582
27-09-2013,2692.693828
30-09-2013,2669.975789
01-10-2013,2590.9634
02-10-2013,2622.077285
03-10-2013,2613.300774
04-10-2013,2597.730811
07-10-2013,2631.597764
08-10-2013,2644.38283
09-10-2013,2595.549704
10-10-2013,2571.243418
11-10-2013,2487.38559
14-10-2013,2540.748113
15-10-2013,2526.929401
16-10-2013,2532.896258
17-10-2013,2599.394933
18-10-2013,2592.283831
21-10-2013,2605.054429
22-10-2013,2642.558597
23-10-2013,2636.521651
24-10-2013,2655.368097
25-10-2013,2668.982652
28-10-2013,2691.284017
29-10-2013,2663.061128
30-10-2013,2669.778705
31-10-2013,2615.990506
01-11-2013,2598.292806
04-11-2013,2625.632514
05-11-2013,2592.036913
06-11-2013,2642.793618
07-11-2013,2630.59884
08-11-2013,2592.617234
11-11-2013,2609.038871
12-11-2013,2621.428483
13-11-2013,2597.286487
14-11-2013,2615.538788
15-11-2013,2618.081269
18-11-2013,2576.822859
19-11-2013,2555.008577
20-11-2013,2527.661474
21-11-2013,2507.77913
22-11-2013,2519.868133
25-11-2013,2496.312245
26-11-2013,2505.189388
27-11-2013,2491.562294
28-11-2013,2498.729981
29-11-2013,2517.40217
02-12-2013,2461.096568
03-12-2013,2440.391487
04-12-2013,2453.738548
05-12-2013,2428.218893
06-12-2013,2443.227183
09-12-2013,2430.074955
10-12-2013,2487.230945
11-12-2013,2483.926813
12-12-2013,2431.120498
13-12-2013,2462.337908
16-12-2013,2457.909786
17-12-2013,2454.115676
18-12-2013,2453.010012
19-12-2013,2389.232898
20-12-2013,2387.926934
23-12-2013,2389.057998
24-12-2013,2387.13056
25-12-2013,2387.13056
26-12-2013,2392.720289
27-12-2013,2417.990133
30-12-2013,2399.24239
31-12-2013,2395.370154
01-01-2014,2395.370154
02-01-2014,2449.922576
03-01-2014,2469.021405
06-01-2014,2498.030702
07-01-2014,2459.461059
08-01-2014,2440.549347
09-01-2014,2446.403998
10-01-2014,2478.020721
13-01-2014,2470.643411
14-01-2014,2477.572218
15-01-2014,2446.092136
16-01-2014,2457.176749
17-01-2014,2470.58361
20-01-2014,2486.591467
21-01-2014,2462.189693
22-01-2014,2467.557903
23-01-2014,2515.971784
24-01-2014,2545.529572
27-01-2014,2562.864933
28-01-2014,2520.524329
29-01-2014,2538.283116
30-01-2014,2503.696629
31-01-2014,2520.020527
03-02-2014,2543.700195
04-02-2014,2517.002215
05-02-2014,2522.230569
06-02-2014,2525.746897
07-02-2014,2524.695567
10-02-2014,2560.282907
11-02-2014,2566.598278
12-02-2014,2574.565555
13-02-2014,2598.585056
14-02-2014,2635.036608
17-02-2014,2643.392908
18-02-2014,2642.372122
19-02-2014,2641.871857
20-02-2014,2634.532806
21-02-2014,2640.886115
24-02-2014,2662.549931
25-02-2014,2668.444449
26-02-2014,2655.28129
27-02-2014,2656.277963
28-02-2014,2643.320569
03-03-2014,2691.322277
04-03-2014,2658.258449
05-03-2014,2651.992912
06-03-2014,2649.110919
07-03-2014,2622.764025
10-03-2014,2630.445481
11-03-2014,2636.580165
12-03-2014,2686.349199
13-03-2014,2690.547122
14-03-2014,2723.602912
17-03-2014,2710.820419
18-03-2014,2662.64992
19-03-2014,2624.2944
20-03-2014,2613.385331
21-03-2014,2621.875057
24-03-2014,2562.419003
25-03-2014,2554.070418
26-03-2014,2520.924285
27-03-2014,2509.000537
28-03-2014,2486.078662
31-03-2014,2480.318213
01-04-2014,2464.957229
02-04-2014,2484.225493
03-04-2014,2484.943098
04-04-2014,2510.169217
07-04-2014,2509.900758
08-04-2014,2530.188522
09-04-2014,2515.946706
10-04-2014,2552.397936
11-04-2014,2552.438446
14-04-2014,2567.447058
15-04-2014,2513.915422
16-04-2014,2525.506409
17-04-2014,2522.325414
18-04-2014,2522.325414
21-04-2014,2525.66652
22-04-2014,2518.810695
23-04-2014,2522.898983
24-04-2014,2535.167387
25-04-2014,2537.572263
28-04-2014,2529.007947
29-04-2014,2521.045493
30-04-2014,2498.622919
01-05-2014,2479.231196
02-05-2014,2480.238801
05-05-2014,2479.003248
06-05-2014,2522.859438
07-05-2014,2502.542095
08-05-2014,2482.887058
09-05-2014,2490.671397
12-05-2014,2499.709614
13-05-2014,2491.836218
14-05-2014,2508.653309
15-05-2014,2470.120639
16-05-2014,2451.084182
19-05-2014,2448.197367
20-05-2014,2447.429607
21-05-2014,2432.46472
22-05-2014,2442.451385
23-05-2014,2423.160294
26-05-2014,2440.703671
27-05-2014,2420.513323
28-05-2014,2391.64774
29-05-2014,2381.207107
30-05-2014,2375.684251
02-06-2014,2369.71
03-06-2014,2371.649011
04-06-2014,2375.918952
05-06-2014,2388.342965
06-06-2014,2373.052713
09-06-2014,2384.003257
10-06-2014,2400.678242
11-06-2014,2405.443626
12-06-2014,2412.184351
13-06-2014,2444.418368
16-06-2014,2464.508084
17-06-2014,2450.158241
18-06-2014,2465.529513
19-06-2014,2499.035092
20-06-2014,2538.41204
23-06-2014,2542.034786
24-06-2014,2547.684315
25-06-2014,2547.477908
26-06-2014,2537.06621
27-06-2014,2545.116757
30-06-2014,2542.823766
01-07-2014,2564.434533
02-07-2014,2544.80393
03-07-2014,2534.103519
04-07-2014,2536.833439
07-07-2014,2534.049505
08-07-2014,2544.469562
09-07-2014,2542.500008
10-07-2014,2584.540324
11-07-2014,2578.064199
14-07-2014,2524.895545
15-07-2014,2532.734218
16-07-2014,2516.170475
17-07-2014,2518.024287
18-07-2014,2535.403052
21-07-2014,2543.013455
22-07-2014,2538.272506
23-07-2014,2526.922649
24-07-2014,2497.720448
25-07-2014,2502.41735
28-07-2014,2522.048275
29-07-2014,2511.898284
30-07-2014,2500.685711
31-07-2014,2500.895012
01-08-2014,2535.299526
04-08-2014,2530.715151
05-08-2014,2511.797652
06-08-2014,2580.993775
07-08-2014,2571.809914
08-08-2014,2580.255594
11-08-2014,2571.127354
12-08-2014,2585.095567
13-08-2014,2583.844582
14-08-2014,2568.21739
15-08-2014,2534.000315
18-08-2014,2535.46671
19-08-2014,2530.601338
20-08-2014,2524.13518
21-08-2014,2488.304137
22-08-2014,2485.431146
25-08-2014,2486.354837
26-08-2014,2500.803704
27-08-2014,2493.401316
28-08-2014,2520.571912
29-08-2014,2508.378742
01-09-2014,2502.603503
02-09-2014,2470.373344
03-09-2014,2460.532001
04-09-2014,2471.584784
05-09-2014,2458.807435
08-09-2014,2439.596078
09-09-2014,2444.80482
10-09-2014,2449.433241
11-09-2014,2428.547152
12-09-2014,2404.027064
15-09-2014,2424.37495
16-09-2014,2420.44645
17-09-2014,2420.312381
18-09-2014,2389.126479
19-09-2014,2386.775616
22-09-2014,2373.472923
23-09-2014,2396.384188
24-09-2014,2385.112458
25-09-2014,2395.327072
26-09-2014,2386.839596
29-09-2014,2411.08576
30-09-2014,2415.518705
01-10-2014,2410.238909
02-10-2014,2400.827743
03-10-2014,2367.641421
06-10-2014,2369.127107
07-10-2014,2391.831964
08-10-2014,2401.593895
09-10-2014,2406.833181
10-10-2014,2401.866533
13-10-2014,2417.816197
14-10-2014,2436.869694
15-10-2014,2442.297062
16-10-2014,2460.498885
17-10-2014,2438.462442
20-10-2014,2454.311796
21-10-2014,2465.952617
22-10-2014,2447.634086
23-10-2014,2425.986667
24-10-2014,2425.986667
27-10-2014,2423.250638
28-10-2014,2423.643842
29-10-2014,2412.110083
30-10-2014,2375.327057
31-10-2014,2298.294189
03-11-2014,2305.813606
04-11-2014,2303.345393
05-11-2014,2255.840093
06-11-2014,2261.766119
07-11-2014,2287.769964
10-11-2014,2296.560943
11-11-2014,2290.710793
12-11-2014,2302.438421
13-11-2014,2299.148435
14-11-2014,2321.435975
17-11-2014,2347.484832
18-11-2014,2367.689004
19-11-2014,2382.311163
20-11-2014,2370.695099
21-11-2014,2391.74998
24-11-2014,2385.058766
25-11-2014,2385.781836
26-11-2014,2382.315343
27-11-2014,2377.036833
28-11-2014,2359.721406
01-12-2014,2383.077959
02-12-2014,2378.78294
03-12-2014,2395.867526
04-12-2014,2406.651529
05-12-2014,2374.872767
08-12-2014,2373.267801
09-12-2014,2441.890676
10-12-2014,2451.402796
11-12-2014,2437.311124
12-12-2014,2437.444871
15-12-2014,2445.832679
16-12-2014,2453.830499
17-12-2014,2444.14155
18-12-2014,2434.931326
19-12-2014,2432.435463
22-12-2014,2430.774234
23-12-2014,2392.629302
24-12-2014,2401.701279
25-12-2014,2401.701279
26-12-2014,2405.859656
29-12-2014,2428.049458
30-12-2014,2457.677014
31-12-2014,2447.499053
01-01-2015,2447.499053
02-01-2015,2385.186405
05-01-2015,2443.906207
06-01-2015,2475.482098
07-01-2015,2461.787809
08-01-2015,2451.830723
09-01-2015,2442.470676
12-01-2015,2454.105388
13-01-2015,2460.151014
14-01-2015,2468.730763
15-01-2015,2509.420426
16-01-2015,2546.704682
19-01-2015,2528.581949
20-01-2015,2557.116058
21-01-2015,2562.382029
22-01-2015,2569.338808
23-01-2015,2561.528105
26-01-2015,2534.819516
27-01-2015,2544.192101
28-01-2015,2539.995464
29-01-2015,2521.511357
30-01-2015,2509.480869
02-02-2015,2531.009652
03-02-2015,2508.351092
04-02-2015,2521.014307
05-02-2015,2498.380181
06-02-2015,2462.870003
09-02-2015,2474.931356
10-02-2015,2464.159248
11-02-2015,2449.586922
12-02-2015,2446.887867
13-02-2015,2463.139105
16-02-2015,2458.817723
17-02-2015,2419.312815
18-02-2015,2416.964524
19-02-2015,2423.978852
20-02-2015,2416.617939
23-02-2015,2410.521514
24-02-2015,2387.991879
25-02-2015,2401.677166
26-02-2015,2398.749197
27-02-2015,2412.311025
02-03-2015,2415.080812
03-03-2015,2413.628884
04-03-2015,2397.188921
05-03-2015,2404.117407
06-03-2015,2351.614917
09-03-2015,2349.699697
10-03-2015,2341.445957
11-03-2015,2322.481196
12-03-2015,2317.113629
13-03-2015,2332.63183
16-03-2015,2325.161604
17-03-2015,2320.128083
18-03-2015,2313.239142
19-03-2015,2344.390965
20-03-2015,2375.634418
23-03-2015,2374.713942
24-03-2015,2383.691073
25-03-2015,2397.851227
26-03-2015,2427.112264
27-03-2015,2401.708352
30-03-2015,2388.077078
31-03-2015,2388.283808
01-04-2015,2408.404066
02-04-2015,2411.422057
03-04-2015,2411.422057
06-04-2015,2397.694974
07-04-2015,2425.817232
08-04-2015,2416.364591
09-04-2015,2390.676466
10-04-2015,2418.310997
13-04-2015,2408.902403
14-04-2015,2400.564428
15-04-2015,2394.545808
16-04-2015,2412.060571
17-04-2015,2412.039994
20-04-2015,2419.083258
21-04-2015,2416.080057
22-04-2015,2403.468927
23-04-2015,2410.11963
24-04-2015,2418.508081
27-04-2015,2450.465602
28-04-2015,2453.684856
29-04-2015,2461.166978
30-04-2015,2410.135062
01-05-2015,2401.354051
04-05-2015,2401.354051
05-05-2015,2442.415055
06-05-2015,2439.203517
07-05-2015,2452.158982
08-05-2015,2438.844715
11-05-2015,2444.380752
12-05-2015,2458.007846
13-05-2015,2490.587805
14-05-2015,2507.424508
15-05-2015,2492.720042
18-05-2015,2503.960908
19-05-2015,2486.693706
20-05-2015,2484.652777
21-05-2015,2466.099546
22-05-2015,2459.514751
25-05-2015,2459.514751
26-05-2015,2439.135357
27-05-2015,2442.348824
28-05-2015,2431.645198
29-05-2015,2446.357701
01-06-2015,2457.011815
02-06-2015,2449.855381
03-06-2015,2445.348489
04-06-2015,2420.360929
05-06-2015,2389.034849
08-06-2015,2417.968913
09-06-2015,2420.402403
10-06-2015,2439.209304
11-06-2015,2424.180116
12-06-2015,2438.633484
15-06-2015,2434.607889
16-06-2015,2434.186071
17-06-2015,2429.968537
18-06-2015,2465.351719
19-06-2015,2458.762102
22-06-2015,2421.522214
23-06-2015,2408.380918
24-06-2015,2401.389738
25-06-2015,2397.819397
26-06-2015,2393.611829
29-06-2015,2415.870756
30-06-2015,2397.457702
01-07-2015,2388.874738
02-07-2015,2379.691199
03-07-2015,2382.764167
06-07-2015,2379.207973
07-07-2015,2359.638457
08-07-2015,2368.699502
09-07-2015,2375.029019
10-07-2015,2362.321437
13-07-2015,2355.788726
14-07-2015,2360.868866
15-07-2015,2339.91751
16-07-2015,2337.432901
17-07-2015,2311.418124
20-07-2015,2259.204347
21-07-2015,2259.694646
22-07-2015,2225.648935
23-07-2015,2250.476384
24-07-2015,2223.9054
27-07-2015,2269.866499
28-07-2015,2254.006858
29-07-2015,2238.311506
30-07-2015,2238.21634
31-07-2015,2264.294132
03-08-2015,2248.017495
04-08-2015,2236.546109
05-08-2015,2224.205688
06-08-2015,2234.700656
07-08-2015,2244.236567
10-08-2015,2252.30126
11-08-2015,2289.295838
12-08-2015,2331.378915
13-08-2015,2339.168077
14-08-2015,2337.096604
17-08-2015,2349.216792
18-08-2015,2333.783791
19-08-2015,2359.038524
20-08-2015,2418.110055
21-08-2015,2449.247089
24-08-2015,2500.756121
25-08-2015,2411.019851
26-08-2015,2383.174089
27-08-2015,2374.371215
28-08-2015,2412.608419
31-08-2015,2425.745214
01-09-2015,2432.900042
02-09-2015,2421.472059
03-09-2015,2402.080657
04-09-2015,2390.486134
07-09-2015,2405.575765
08-09-2015,2398.668177
09-09-2015,2368.782772
10-09-2015,2370.354622
11-09-2015,2354.748971
14-09-2015,2356.13917
15-09-2015,2361.081382
16-09-2015,2387.075582
17-09-2015,2386.862102
18-09-2015,2413.580658
21-09-2015,2394.998169
22-09-2015,2379.306998
23-09-2015,2402.849382
24-09-2015,2459.070106
25-09-2015,2442.349468
28-09-2015,2401.666556
29-09-2015,2400.165116
30-09-2015,2350.957755
01-10-2015,2358.810897
02-10-2015,2404.659147
05-10-2015,2392.657595
06-10-2015,2412.616136
07-10-2015,2392.166653
08-10-2015,2385.851604
09-10-2015,2397.621349
12-10-2015,2426.259626
13-10-2015,2441.214225
14-10-2015,2454.440399
15-10-2015,2467.799677
16-10-2015,2461.948241
19-10-2015,2448.22373
20-10-2015,2462.017044
21-10-2015,2445.569686
22-10-2015,2445.360385
23-10-2015,2423.698176
26-10-2015,2435.103011
27-10-2015,2434.859951
28-10-2015,2463.608827
29-10-2015,2409.574353
30-10-2015,2399.951635
02-11-2015,2391.159692
03-11-2015,2370.522771
04-11-2015,2347.238235
05-11-2015,2338.263998
06-11-2015,2303.06311
09-11-2015,2325.912645
10-11-2015,2321.711829
11-11-2015,2319.149414
12-11-2015,2322.352915
13-11-2015,2300.451183
16-11-2015,2301.871281
17-11-2015,2291.915481
18-11-2015,2276.524597
19-11-2015,2304.183242
20-11-2015,2301.504441
23-11-2015,2287.464532
24-11-2015,2296.523969
25-11-2015,2278.6025
26-11-2015,2293.439748
27-11-2015,2268.778197
30-11-2015,2275.660064
01-12-2015,2279.563486
02-12-2015,2260.712539
03-12-2015,2262.006928
04-12-2015,2317.004959
07-12-2015,2308.128138
08-12-2015,2302.602389
09-12-2015,2325.540661
10-12-2015,2299.637448
11-12-2015,2305.789493
14-12-2015,2304.809217
15-12-2015,2285.041009
16-12-2015,2308.590466
17-12-2015,2242.208498
18-12-2015,2268.918374
21-12-2015,2300.584287
22-12-2015,2292.5466
23-12-2015,2274.156373
24-12-2015,2274.156373
25-12-2015,2274.156373
28-12-2015,2273.469312
29-12-2015,2284.631408
30-12-2015,2262.386628
31-12-2015,2254.591358
01-01-2016,2254.591358
04-01-2016,2316.83456
05-01-2016,2306.7209
06-01-2016,2344.054025
07-01-2016,2379.54202
08-01-2016,2361.936914
11-01-2016,2363.339651
12-01-2016,2333.697949
13-01-2016,2337.686249
14-01-2016,2352.745015
15-01-2016,2378.815734
18-01-2016,2370.233414
19-01-2016,2362.242346
20-01-2016,2408.170009
21-01-2016,2395.813512
22-01-2016,2384.341483
25-01-2016,2411.65515
26-01-2016,2426.910357
27-01-2016,2442.01735
28-01-2016,2443.183779
29-01-2016,2426.294028
01-02-2016,2457.197325
02-02-2016,2466.231364
03-02-2016,2479.202904
04-02-2016,2515.244534
05-02-2016,2503.487649
08-02-2016,2606.057854
09-02-2016,2602.484298
10-02-2016,2595.51691
11-02-2016,2725.804596
12-02-2016,2718.574857
15-02-2016,2642.787188
16-02-2016,2659.824512
17-02-2016,2661.507604
18-02-2016,2665.03454
19-02-2016,2711.393666
22-02-2016,2669.644636
23-02-2016,2691.577554
24-02-2016,2757.172793
25-02-2016,2731.01591
26-02-2016,2710.025009
29-02-2016,2716.674105
01-03-2016,2700.317091
02-03-2016,2693.06549
03-03-2016,2707.232074
04-03-2016,2758.63951
07-03-2016,2737.90903
08-03-2016,2744.927538
09-03-2016,2693.28508
10-03-2016,2729.796111
11-03-2016,2728.870169
14-03-2016,2681.302818
15-03-2016,2669.199991
16-03-2016,2655.593152
17-03-2016,2715.544328
18-03-2016,2678.932022
21-03-2016,2660.826008
22-03-2016,2687.338478
23-03-2016,2610.891719
24-03-2016,2618.182865
25-03-2016,2618.182865
28-03-2016,2613.667936
29-03-2016,2620.92243
30-03-2016,2638.263578
31-03-2016,2633.69978
01-04-2016,2583.87834
04-04-2016,2597.462673
05-04-2016,2631.84854
06-04-2016,2618.647765
07-04-2016,2656.838029
08-04-2016,2651.276914
11-04-2016,2680.568174
12-04-2016,2680.348584
13-04-2016,2667.649361
14-04-2016,2642.166357
15-04-2016,2627.712025
18-04-2016,2641.145571
19-04-2016,2686.295508
20-04-2016,2665.334828
21-04-2016,2665.504584
22-04-2016,2659.497539
25-04-2016,2655.768695
26-04-2016,2655.782842
27-04-2016,2665.166359
28-04-2016,2686.368168
29-04-2016,2741.723716
02-05-2016,2745.237471
03-05-2016,2764.731112
04-05-2016,2747.622414
05-05-2016,2738.955215
06-05-2016,2759.435884
09-05-2016,2706.457241
10-05-2016,2705.37794
11-05-2016,2734.246739
12-05-2016,2741.031189
13-05-2016,2717.411643
16-05-2016,2761.934319
17-05-2016,2743.600677
18-05-2016,2741.135036
19-05-2016,2699.57248
